label,x,y
diabetes_diagnosed-10,45.606853,-7.1598125
diabetes_diagnosed-10,2.6288385,27.474827
diabetes_diagnosed-10,-17.512089,12.424203
diabetes_diagnosed-10,-35.390755,0.49596122
diabetes_diagnosed-10,34.94015,16.683886
diabetes_diagnosed-10,36.5321,-6.1386423
diabetes_diagnosed-10,23.567429,18.626852
diabetes_diagnosed-10,9.080983,20.585016
diabetes_diagnosed-10,0.8992055,-15.249435
diabetes_diagnosed-10,-22.528576,24.77862
diabetes_diagnosed-10,11.357208,21.121922
diabetes_diagnosed-10,15.12046,9.697618
diabetes_diagnosed-10,10.814484,16.719776
diabetes_diagnosed-10,-26.673206,-24.106812
diabetes_diagnosed-10,-18.772144,-23.586842
diabetes_diagnosed-10,-9.320013,10.814414
diabetes_diagnosed-10,11.688015,14.448351
diabetes_diagnosed-10,-8.1218,-6.027357
diabetes_diagnosed-10,-2.487783,0.8488701
diabetes_diagnosed-10,23.157883,23.400524
diabetes_diagnosed-10,8.187152,-3.0950317
diabetes_diagnosed-10,-23.734417,22.552004
diabetes_diagnosed-10,30.89338,18.254726
diabetes_diagnosed-10,6.2035837,-5.443742
diabetes_diagnosed-10,32.040676,-8.370664
diabetes_diagnosed-10,-5.241138,-0.91297156
diabetes_diagnosed-10,9.443502,32.873703
diabetes_diagnosed-10,-35.5587,10.105211
diabetes_diagnosed-10,11.125778,31.470118
diabetes_diagnosed-10,7.921384,28.153278
diabetes_diagnosed-10,19.74543,-4.998906
diabetes_diagnosed-10,-21.777441,25.20644
diabetes_diagnosed-10,1.9688735,-13.994875
diabetes_diagnosed-10,12.0398445,9.89483
diabetes_diagnosed-10,33.176483,-7.181334
diabetes_diagnosed-10,43.444447,-0.51040244
diabetes_diagnosed-10,15.107811,11.350321
hypertensive_diagnosed-10,23.167725,25.625084
hypertensive_diagnosed-10,5.9897985,0.11968144
hypertensive_diagnosed-10,24.878195,23.6492
hypertensive_diagnosed-10,3.426203,-13.329604
hypertensive_diagnosed-10,9.7627125,29.759756
hypertensive_diagnosed-10,17.571466,-4.014019
hypertensive_diagnosed-10,12.497239,19.255371
hypertensive_diagnosed-10,30.358803,-4.1156287
hypertensive_diagnosed-10,2.7652252,-16.261143
hypertensive_diagnosed-10,9.938819,18.748098
hypertensive_diagnosed-10,47.065662,-5.1803465
hypertensive_diagnosed-10,30.74526,19.562986
hypertensive_diagnosed-10,13.830138,19.305069
hypertensive_diagnosed-10,29.069801,12.223885
hypertensive_diagnosed-10,27.067284,8.070225
hypertensive_diagnosed-10,13.810739,7.981767
hypertensive_diagnosed-10,17.085564,18.20564
hypertensive_diagnosed-10,4.5011315,-16.863602
hypertensive_diagnosed-10,-22.699366,16.071259
hypertensive_diagnosed-10,19.016554,17.47893
hypertensive_diagnosed-10,1.2340974,26.130783
hypertensive_diagnosed-10,40.740456,-3.7267678
hypertensive_diagnosed-10,-13.297967,10.254136
hypertensive_diagnosed-10,30.594582,14.960021
hypertensive_diagnosed-10,-2.0703104,11.028273
hypertensive_diagnosed-10,32.228996,16.758574
hypertensive_diagnosed-10,-27.072336,9.070587
hypertensive_diagnosed-10,9.916712,20.71757
hypertensive_diagnosed-10,-28.222155,9.280725
hypertensive_diagnosed-10,34.28057,-7.208319
hypertensive_diagnosed-10,2.1868448,26.34057
hypertensive_diagnosed-10,19.572372,21.715496
hypertensive_diagnosed-10,4.1819115,-11.000787
hypertensive_diagnosed-10,-22.521189,18.51003
hypertensive_diagnosed-10,13.999976,9.558459
hypertensive_diagnosed-10,44.375854,-0.60865533
hypertensive_diagnosed-10,36.865494,-7.6295357
hypertensive_diagnosed-10,-27.12124,2.6111035
hypertensive_diagnosed-10,7.140944,-1.6984371
hypertensive_diagnosed-10,0.4072715,1.5062323
hypertensive_diagnosed-10,9.42078,-2.59866
hypertensive_diagnosed-10,-3.4449706,11.288152
hypertensive_diagnosed-10,10.384133,32.62114
hypertensive_diagnosed-10,-6.5673413,11.891738
hypertensive_diagnosed-10,9.235516,31.801807
hypertensive_diagnosed-10,-5.476722,11.989216
hypertensive_diagnosed-10,29.84112,13.083742
hypertensive_diagnosed-10,-5.31523,-2.75005
hypertensive_diagnosed-10,-26.551998,6.0710974
hypertensive_diagnosed-10,4.0107923,-15.089358
hypertensive_diagnosed-10,33.387566,-5.96778
hypertensive_diagnosed-10,12.617006,22.635834
hypertensive_diagnosed-10,29.60547,21.768784
hypertensive_diagnosed-10,35.795452,20.40329
hypertensive_diagnosed-10,45.563683,-4.676852
hypertensive_diagnosed-10,18.32545,15.909862
hypertensive_diagnosed-10,28.589651,22.004238
hypertensive_diagnosed-10,14.9234495,-8.258861
hypertensive_diagnosed-10,29.02533,10.366862
hypertensive_diagnosed-10,45.578342,-0.20800449
hypertensive_diagnosed-10,-25.614386,3.3662658
hypertensive_diagnosed-10,2.8471339,-14.5044155
hypertensive_diagnosed-10,18.162825,21.608044
hypertensive_diagnosed-10,-15.829631,11.502852
hypertensive_diagnosed-10,-27.153694,10.321731
hypertensive_diagnosed-10,28.145212,8.910476
hypertensive_diagnosed-10,7.640908,26.814579
hypertensive_diagnosed-10,16.890707,-6.5186625
hypertensive_diagnosed-10,18.95294,16.417141
hypertensive_diagnosed-10,15.838762,20.192213
hypertensive_diagnosed-10,29.571865,20.461529
hypertensive_diagnosed-10,6.693762,31.53712
hypertensive_diagnosed-10,29.605158,9.3418455
hypertensive_diagnosed-10,7.9675646,-5.070897
hypertensive_diagnosed-10,31.987566,25.756441
hypertensive_diagnosed-10,16.70299,9.791534
hypertensive_diagnosed-10,43.704754,-3.1150534
hypertensive_diagnosed-10,-3.686973,2.0728638
hypertensive_diagnosed-10,24.206554,20.994003
hypertensive_diagnosed-10,2.201199,28.254944
hypertensive_diagnosed-10,26.330442,7.3085856
hypertensive_diagnosed-10,-29.071346,12.814887
hypertensive_diagnosed-10,-3.6351602,3.52933
hypertensive_diagnosed-10,15.721729,19.105541
hypertensive_diagnosed-10,8.6483755,22.920803
hypertensive_diagnosed-10,37.67771,-6.637813
hypertensive_diagnosed-10,6.325766,-6.258373
hypertensive_diagnosed-10,-25.656923,17.465961
hypertensive_diagnosed-10,13.282438,11.188504
hypertensive_diagnosed-10,0.926156,11.466338
hypertensive_diagnosed-10,3.9013863,27.833492
hypertensive_diagnosed-10,0.20498347,11.765871
hypertensive_diagnosed-10,45.644123,-6.018765
hypertensive_diagnosed-10,7.7525597,23.823734
hypertensive_diagnosed-10,30.3409,10.093608
hypertensive_diagnosed-10,-23.326366,19.966393
hypertensive_diagnosed-10,5.42397,-18.62232
hypertensive_diagnosed-10,-1.607172,0.48371312
hypertensive_diagnosed-10,22.857403,21.763088
hypertensive_diagnosed-10,0.31861013,0.44595814
