feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,label
-0.41592,-0.417727,-0.417726,-0.418333,-0.416859,-0.419344,-0.417096,-0.414442,-0.418004,-0.414041,-0.416742,-0.421168,-0.418473,-0.418769,-0.419645,-0.415853,-0.416629,-0.417047,-0.417115,-0.42045,-0.414799,-0.419998,-0.419311,-0.419438,-0.418677,-0.419124,-0.416665,-0.414988,-0.422411,-0.416406,-0.419779,-0.421535,-0.420738,-0.419798,-0.423297,-0.416401,-0.420305,-0.417116,-0.421182,-0.42583,-0.422803,-0.422795,-0.424033,-0.423604,-0.42185,-0.420915,-0.421468,-0.421537,-0.420057,-0.420531,-0.42257,-0.420465,-0.421972,-0.420036,-0.418014,-0.422616,-0.420714,-0.423354,-0.418384,-0.421846,-0.420436,-0.415517,-0.419845,-0.419533,-0.421301,-0.41681,-0.420812,-0.42035,-0.415731,-0.41362,-0.411976,-0.415233,-0.414615,-0.410442,-0.41254,-0.414581,-0.414497,-0.419851,-0.41762,-0.41906,-0.419059,-0.421432,-0.4202,-0.425382,-0.422241,-0.426001,-0.425523,-0.423841,-0.423806,-0.421813,-0.425808,-0.422062,-0.419409,-0.420795,-0.421313,-0.417171,-0.418759,-0.42242,-0.416878,-0.421767,0
0.140987,0.193771,0.125462,0.120103,0.232539,0.12921,0.218611,0.164206,0.215429,0.116781,0.191064,0.141706,0.17622,0.142534,0.145158,0.147233,0.13695,0.0560485,0.107194,0.0403995,-0.0373445,-0.011821,-0.0741421,0.0349363,0.0132597,0.0897239,0.069389,0.100302,0.0484733,0.16753,0.140963,0.113546,0.157645,0.141583,0.206442,0.117848,0.15215,0.132251,0.149068,0.203991,0.118213,0.1393,0.191519,0.15181,0.183976,0.187578,0.23148,0.139816,0.176465,0.130247,0.140643,0.140314,0.222737,0.16015,0.226469,0.151566,0.190474,0.118252,0.140525,0.213698,0.132028,0.200332,0.119442,0.177368,0.208242,0.165773,0.164108,0.115883,0.219261,0.168487,0.129001,0.121087,0.209098,0.216893,0.147089,0.223948,0.227148,0.208396,0.231649,0.21153,0.132392,0.214226,0.228698,0.174356,0.233245,0.121821,0.226072,0.179345,0.226484,0.21266,0.248036,0.152179,0.186052,0.123562,0.123286,0.206193,0.152766,0.174292,0.207387,0.213118,0
-0.443002,-0.444741,-0.442341,-0.445061,-0.444031,-0.446395,-0.444698,-0.441145,-0.44283,-0.441392,-0.442796,-0.447352,-0.444659,-0.443606,-0.447149,-0.442927,-0.443716,-0.441364,-0.443402,-0.445054,-0.438872,-0.445654,-0.444623,-0.443925,-0.445806,-0.445249,-0.443716,-0.441563,-0.446365,-0.442536,-0.446669,-0.446103,-0.447264,-0.444837,-0.447159,-0.440077,-0.443219,-0.441656,-0.44364,-0.448278,-0.446974,-0.444078,-0.44333,-0.443659,-0.440951,-0.442424,-0.443607,-0.442722,-0.443766,-0.445166,-0.445166,-0.444629,-0.447417,-0.446083,-0.443268,-0.447887,-0.445447,-0.448723,-0.4433,-0.446929,-0.444818,-0.442682,-0.44564,-0.446969,-0.446374,-0.443781,-0.445295,-0.444948,-0.441507,-0.438174,-0.439,-0.439981,-0.441531,-0.436391,-0.438803,-0.44032,-0.441016,-0.444411,-0.443295,-0.445662,-0.445514,-0.446179,-0.447393,-0.451077,-0.448075,-0.452698,-0.450611,-0.449901,-0.450255,-0.44703,-0.451406,-0.447477,-0.445656,-0.447508,-0.447638,-0.444105,-0.44608,-0.447368,-0.443175,-0.446367,0
0.388202,0.382078,0.422915,0.38599,0.420498,0.414997,0.447175,0.465293,0.407655,0.441661,0.40012,0.537478,0.48261,0.491886,0.44352,0.521671,0.450898,0.476221,0.477183,0.415254,0.424791,0.535189,0.486463,0.379642,0.484319,0.419046,0.516301,0.472218,0.447744,0.408641,0.38317,0.464821,0.46886,0.448488,0.454271,0.485872,0.48724,0.536315,0.41318,0.431394,0.499354,0.54073,0.448286,0.49497,0.444712,0.459211,0.456792,0.526866,0.561927,0.585728,0.48034,0.532611,0.588448,0.651044,0.576143,0.720647,0.702034,0.762589,0.72677,0.6488,0.603072,0.662879,0.523522,0.564128,0.515236,0.566377,0.567161,0.470182,0.51229,0.466743,0.436087,0.534292,0.494251,0.495894,0.508003,0.516894,0.426938,0.438786,0.515605,0.449796,0.431077,0.488815,0.399523,0.534659,0.468361,0.422806,0.510162,0.457211,0.527848,0.505272,0.451769,0.433767,0.476455,0.418393,0.537187,0.436224,0.522746,0.468263,0.504112,0.411249,1
-0.403984,-0.40187,-0.395322,-0.403545,-0.399774,-0.400079,-0.401815,-0.393294,-0.39995,-0.391463,-0.393698,-0.398407,-0.390511,-0.389598,-0.389602,-0.389175,-0.385059,-0.386158,-0.392906,-0.394357,-0.386759,-0.399748,-0.398232,-0.399688,-0.398679,-0.396215,-0.395825,-0.395906,-0.401492,-0.39861,-0.403473,-0.403032,-0.404838,-0.404467,-0.408501,-0.398122,-0.401112,-0.402619,-0.399494,-0.405128,-0.402337,-0.402537,-0.400652,-0.402661,-0.400911,-0.399763,-0.405678,-0.401615,-0.401255,-0.403393,-0.40175,-0.401294,-0.400445,-0.403887,-0.404571,-0.403004,-0.399133,-0.407771,-0.399107,-0.40628,-0.398527,-0.398583,-0.4026,-0.401243,-0.401385,-0.398534,-0.401757,-0.401222,-0.401612,-0.39894,-0.396722,-0.402359,-0.396556,-0.395083,-0.393814,-0.398513,-0.400747,-0.404095,-0.404035,-0.403292,-0.405526,-0.4055,-0.40209,-0.409949,-0.405889,-0.405225,-0.40756,-0.402801,-0.408163,-0.406435,-0.411452,-0.405194,-0.401327,-0.402403,-0.409143,-0.402672,-0.401117,-0.40467,-0.397099,-0.399786,1
-0.0378802,-0.0116612,-0.0362718,-0.0700971,-0.0588763,-0.0645015,-0.00495678,-0.0232025,-0.0057053,-0.0212808,-0.0526958,-0.0573773,-0.061187,-0.0556094,-0.0356531,-0.0466689,-0.0447893,-0.0642936,-0.0054882,-0.0198153,-0.050764,-0.0107632,-0.063627,-0.0686584,-0.0141023,-0.0183577,-0.0517815,-0.0395922,-0.037813,-0.0647152,-0.0433399,-0.0416531,-0.0725879,-0.00663414,-0.012166,-0.0122805,-0.0644963,-0.0656055,-0.0697395,-0.0372131,-0.0459859,-0.0225721,-0.0166441,-0.0668799,-0.0086989,-0.0693249,-0.00783749,-0.0260196,-0.0121761,-0.0413608,-0.00445727,-0.0554784,-0.0685052,-0.0576514,-0.0107562,-0.0498055,-0.0582439,-0.00883817,-0.0524122,-0.0306032,-0.0351433,-0.0207172,-0.0396611,-0.045962,-0.0176227,-0.020002,-0.0571061,-0.0215253,-0.0576136,-0.0536946,-0.0472654,-0.0690253,-0.0555704,-0.0602144,-0.0680447,-0.0745182,-0.0721329,-0.151125,-0.168478,-0.164906,-0.119675,-0.0894572,-0.0787237,-0.0937075,-0.0802485,-0.0590235,-0.0712519,-0.017308,-0.0660253,-0.0664702,-0.0751361,-0.0397406,-0.0187279,-0.0486891,-0.0264239,-0.0509468,-0.0263896,-0.0523302,-0.0473702,-0.0426157,0
-0.45991017537396,-0.460060617232622,-0.457318908878345,-0.457714753032519,-0.460809344387882,-0.459168972740257,-0.457628964987062,-0.459614367131947,-0.457982443228353,-0.459731860402091,-0.455777426103207,-0.454928409911908,-0.452962161303663,-0.449932722267493,-0.449411547319538,-0.456486134202894,-0.457365245190201,-0.455269013261661,-0.459612905955939,-0.455705863556296,-0.454952170662178,-0.456580885597668,-0.454459080034925,-0.457520160422449,-0.45630754826085,-0.455593264343702,-0.454926679482126,-0.460715172573584,-0.460103885321221,-0.461788442583748,-0.460984208366007,-0.461416756661383,-0.459862987993113,-0.463384737349716,-0.461778981080547,-0.457864584837899,-0.460078207109583,-0.459844842276127,-0.457075679158647,-0.456941768993647,-0.457992992622406,-0.45513972333348,-0.460114997540821,-0.459628736955112,-0.462902189318752,-0.461403772842449,-0.459343749060653,-0.453625043002902,-0.460344782665544,-0.461811677292931,-0.462033968414826,-0.460296864899684,-0.45784952846552,-0.454177062280794,-0.462169800744213,-0.459450843119116,-0.456197613232996,-0.456415308176786,-0.453093329751768,-0.456153363254517,-0.456702139096351,-0.453781697019306,-0.454760460855929,-0.455816763753517,-0.45168424902954,-0.456352653167258,-0.455994662783404,-0.454724958000153,-0.452873321674252,-0.458710548847691,-0.459456306592232,-0.454622777912146,-0.450936504133591,-0.455890026711241,-0.449263633864913,-0.455001247393936,-0.455565485685405,-0.450149782336812,-0.455734715167729,-0.458278058077601,-0.456681341923586,-0.456153085747911,-0.457998201417553,-0.458818871064359,-0.455138330150898,-0.457117518737835,-0.458120311683884,-0.458272546170819,-0.461003300727969,-0.462270453435874,-0.460109338205004,-0.460139319426893,-0.463549785836848,-0.457079395412621,-0.459883254737122,-0.461584407666138,-0.459473070160764,-0.462826062478556,-0.457839154852352,-0.462554762828493,0
2.22541,2.30992,2.28048,2.17978,2.32472,2.3262,2.2895,2.29232,2.29924,2.23949,2.19482,2.23579,2.32997,2.23962,2.21729,2.15487,2.19753,2.27851,2.29284,2.21079,2.29695,2.25134,2.24576,2.19444,2.18781,2.20831,2.16674,2.14385,2.20266,2.25272,2.32966,2.2158,2.28186,2.21391,2.28119,2.20112,2.15181,2.21303,2.19315,2.25892,2.22288,2.15249,2.17738,2.14766,2.18947,2.07283,2.06756,2.11185,1.98916,1.94584,1.91086,2.03884,2.2029,2.05407,2.21813,2.19187,2.26699,2.28052,2.17775,2.32384,2.24346,2.16988,2.24327,2.21381,2.30715,2.28333,2.18873,2.23,2.21327,2.15206,2.27456,2.21192,2.29991,2.10993,2.25677,2.15403,2.20096,2.21613,2.3058,2.2664,2.18472,2.34749,2.37815,2.32704,2.24212,2.35949,2.32828,2.40643,2.32337,2.32466,2.39686,2.26589,2.26801,2.26853,2.27601,2.2945,2.31104,2.25076,2.2556,2.23848,0
-0.380661423250289,-0.376177880280462,-0.378905466636552,-0.374719613649754,-0.375814677117918,-0.372624867917929,-0.372196648660726,-0.380789966465779,-0.373523803668896,-0.378502830335755,-0.3707198347577,-0.36935169022992,-0.374065247020838,-0.368731549088144,-0.36668219233676,-0.378323920723684,-0.369724285230611,-0.371343069008082,-0.37692942267681,-0.376501617975988,-0.373430254441845,-0.368674984671161,-0.377544346733918,-0.372843403989884,-0.374845495829064,-0.367988735646801,-0.372214518128561,-0.373087780754384,-0.375842243308839,-0.373327784967704,-0.376587232680608,-0.376055502061092,-0.368681174030753,-0.375575833695301,-0.376412950166901,-0.374648970004201,-0.370862013762365,-0.36818499497725,-0.3629240287864,-0.364234067529435,-0.359424075563494,-0.356183356061835,-0.354588185055758,-0.357756458676829,-0.363111389491567,-0.365108219217727,-0.3641972744156,-0.362120664975084,-0.370539344118562,-0.368261450756224,-0.376189287359093,-0.373103593039709,-0.372011599616546,-0.376055816993849,-0.380133225679122,-0.370807469792083,-0.374884464302327,-0.377121670802516,-0.370623705597583,-0.370193483490313,-0.375746942882064,-0.368476973757096,-0.373755402412965,-0.378956535429738,-0.37530154636887,-0.375365759938224,-0.369315656465558,-0.369717548856084,-0.371433581120424,-0.371718099814589,-0.376089960857605,-0.373734937581816,-0.36811944687958,-0.375306109704734,-0.373253027382888,-0.376037975818372,-0.373237637003811,-0.365552227283639,-0.373388560231411,-0.371476513993619,-0.370988002774071,-0.369797481825883,-0.376366354365308,-0.379646224889281,-0.371134955687881,-0.375074276394255,-0.371578841866278,-0.374785287761883,-0.378967757940075,-0.374706883402396,-0.378984229994533,-0.377434517170843,-0.377211479415392,-0.37167734119925,-0.3780804451753,-0.377748406614139,-0.373140158033616,-0.382116129498654,-0.375592803414712,-0.373567947288262,1
2.52062276593441,2.46158000212815,2.52126621025073,2.54618952642818,2.6041575760675,2.53449821250548,2.46926568715977,2.54429415971212,2.50652394587364,2.47113492827236,2.39122016438731,2.54231082137098,2.40031237892278,2.49543362489596,2.48822783904041,2.61665421685164,2.49785761077423,2.59147209480347,2.51077707810147,2.58602458659148,2.48702971295674,2.48422108790823,2.41709144379912,2.45391919000227,2.51918874987305,2.45376907864097,2.50940084054112,2.52737787293616,2.6612825114268,2.6739583499145,2.60622168508091,2.59576636364042,2.66483469003369,2.60081859749817,2.6734531689472,2.46560626317558,2.46806600979836,2.59330928529499,2.4704760004521,2.53981887734544,2.6231954934007,2.67432460630149,2.68599978910988,2.74551773422992,2.7471479688316,2.88675056293283,2.91350336328337,2.87152386826404,3.04760628894024,2.81171950558092,2.81211554320706,2.84405666996152,2.70001705323761,2.64030471604702,2.64533311851199,2.66849213922158,2.47520616150864,2.51011159465119,2.48117451313149,2.47428543597848,2.53937435556867,2.46315928937651,2.39378277817645,2.4216384080867,2.4806106546225,2.52098021185633,2.39513855476988,2.45867674576264,2.35151026423352,2.4476959047382,2.49045078578592,2.38529307298518,2.45813891860631,2.52905144607917,2.36987006260269,2.47150682450017,2.381781595495,2.35288476671527,2.35820028129237,2.47888049229227,2.48915068838206,2.51681928413745,2.44952678871038,2.43454729099851,2.401818287265,2.48192245727766,2.4167150861293,2.50049427910237,2.49844855975219,2.48052200570433,2.51354714324852,2.51446013904299,2.64312933498358,2.59923879780612,2.47888298484877,2.6238391776081,2.56146277951848,2.5554231604339,2.47187509144668,2.51918585414767,1
-0.443026,-0.444843,-0.44231,-0.445134,-0.444076,-0.446361,-0.444794,-0.441169,-0.442909,-0.441414,-0.442855,-0.447435,-0.444713,-0.443704,-0.4472,-0.443001,-0.443731,-0.441462,-0.443511,-0.445088,-0.438929,-0.44571,-0.444643,-0.443897,-0.445874,-0.445281,-0.443805,-0.441571,-0.446428,-0.442561,-0.446712,-0.446126,-0.447254,-0.444867,-0.447247,-0.440164,-0.443218,-0.441643,-0.443619,-0.448272,-0.446949,-0.444007,-0.443269,-0.443615,-0.440914,-0.442428,-0.443615,-0.442816,-0.443866,-0.445268,-0.445366,-0.44488,-0.447651,-0.446229,-0.443369,-0.448024,-0.445548,-0.448855,-0.44337,-0.44707,-0.44489,-0.442759,-0.445711,-0.447064,-0.446384,-0.443861,-0.445345,-0.445034,-0.44159,-0.43824,-0.439039,-0.440072,-0.441633,-0.436461,-0.438843,-0.440288,-0.441062,-0.444486,-0.443367,-0.445644,-0.445507,-0.446191,-0.447427,-0.451141,-0.448172,-0.452755,-0.450673,-0.449968,-0.45032,-0.44704,-0.451452,-0.44746,-0.445716,-0.447515,-0.447715,-0.44416,-0.446115,-0.447404,-0.443223,-0.446417,0
3.35028,3.65253,4.05854,4.16329,3.56564,3.99726,3.97633,4.02753,4.0891,3.43873,3.73832,3.79221,3.42685,3.5357,3.86787,3.52751,3.34404,3.44202,4.21237,3.40796,4.0925,3.51284,4.02927,3.76474,3.98383,4.12721,3.79063,3.59547,3.69781,3.29892,3.66581,4.24166,3.60379,3.56847,3.83237,3.91755,4.19162,4.29078,3.65062,4.11977,3.53245,3.61645,4.12579,3.55294,3.72335,3.88321,4.18846,3.80469,4.13757,3.85372,3.44118,3.78139,3.9071,4.23117,3.63515,4.02901,3.86177,3.95436,4.28489,3.68172,4.41646,4.07975,3.64469,3.83245,4.00737,4.2093,4.82937,4.63693,4.3589,4.97875,4.87089,4.90556,5.54048,5.44827,5.58263,5.2101,4.88398,4.57933,4.90344,4.07128,4.5726,4.78432,4.47531,4.23569,4.60302,4.29679,3.90036,3.9129,4.04547,4.43781,3.62792,4.29626,4.17251,3.64749,3.58081,3.57299,3.94676,3.75529,3.65461,3.58157,1
-0.462597046159569,-0.462889875614126,-0.460081956477915,-0.460529275336516,-0.463681574873992,-0.462017669882742,-0.460170985577523,-0.462445008644415,-0.460719223677907,-0.462792345871725,-0.458456695897349,-0.457521378833855,-0.455601744822822,-0.452691436134334,-0.452056692855706,-0.459049129389301,-0.460161228050146,-0.458010341917486,-0.462362582191707,-0.458762043306664,-0.457836269556624,-0.45935872486144,-0.457182638536748,-0.460284464799436,-0.45918769390151,-0.458150089570556,-0.457681541892266,-0.463590236563016,-0.462881852793709,-0.464572825214553,-0.463679896145458,-0.464110450648264,-0.462931574219132,-0.465949504973829,-0.464585195333127,-0.46088257706097,-0.462837569133922,-0.462450316864831,-0.459739432701574,-0.459604316788909,-0.460860768036067,-0.457773564038206,-0.463036855650823,-0.462567705124095,-0.465677419037312,-0.464110287992927,-0.462059094187672,-0.456351109444918,-0.463000229220187,-0.464465144921054,-0.4650491118003,-0.463339877756631,-0.460554387479304,-0.456780512585707,-0.464871723469212,-0.462044964479453,-0.458913894158447,-0.459241937898227,-0.456044493031051,-0.458899023802041,-0.459329043772332,-0.456758697528504,-0.45739948400589,-0.458354311543172,-0.454185988874883,-0.459125507169016,-0.458679526904506,-0.45767099879201,-0.455383441410641,-0.461392045273997,-0.462240681355701,-0.457351684459229,-0.453494653824359,-0.458522279487147,-0.451868258852308,-0.457689755666455,-0.457788802238228,-0.452553173591362,-0.458059115911464,-0.460631833588419,-0.458613311216059,-0.458009343031153,-0.46000235185556,-0.461024136551427,-0.457292502369781,-0.459397543518311,-0.460317422316926,-0.459899054753725,-0.463010001730441,-0.464719756357388,-0.462427469165562,-0.462794306190235,-0.466127615146502,-0.459464015829315,-0.462511625075779,-0.464252592402041,-0.46229452716421,-0.465563427142354,-0.460339754416144,-0.465149900800525,1
-0.433525327236109,-0.432549192382595,-0.431855075942604,-0.432259849578637,-0.433616350676933,-0.433302891155347,-0.432419076095468,-0.432261676682387,-0.430820091089507,-0.434065949644292,-0.429351510008218,-0.427974432378839,-0.426610438642157,-0.424474868961891,-0.423649686604638,-0.429115206788604,-0.432175305091208,-0.428710024197592,-0.43210828096197,-0.429620249927345,-0.429242552027789,-0.431227932126524,-0.429615138591866,-0.43077529407635,-0.429207697656389,-0.430002375531372,-0.428680635200883,-0.434310395329979,-0.432833279878316,-0.433961611490126,-0.433302477573605,-0.434011372960537,-0.432029304776056,-0.435551546256081,-0.435197833365446,-0.432561296382274,-0.433742259087896,-0.434106910476976,-0.430677781699082,-0.430421369665649,-0.432632566105918,-0.428377378068142,-0.433386362332583,-0.433739374197765,-0.436725572009984,-0.434291257322534,-0.431997181775255,-0.426491185136929,-0.434392525434438,-0.434175051397989,-0.434444428402343,-0.434900890774453,-0.430871815193975,-0.429854365429262,-0.434789578900638,-0.432849427551916,-0.431688330753894,-0.430221621597801,-0.427243759368114,-0.430923451182552,-0.430822664193735,-0.427668674344791,-0.430398877213307,-0.43039396181459,-0.427551174049846,-0.430567733035075,-0.432004773023528,-0.429469452584501,-0.429263065182846,-0.435314450915872,-0.435452386647303,-0.430563190867992,-0.429077965941667,-0.435087615827276,-0.428560177084467,-0.431637025066217,-0.432411728147019,-0.425860405922129,-0.43058971690906,-0.433632968617942,-0.431661404939554,-0.431327899978152,-0.431092135288274,-0.433645473533413,-0.429725142839108,-0.431238296235599,-0.430761883438424,-0.430927321811645,-0.434325719131901,-0.436380976264325,-0.434536881251309,-0.434705893373236,-0.437093474352335,-0.431475432762193,-0.433251736092953,-0.435431409774898,-0.433232017773948,-0.437172868872163,-0.431296745858116,-0.434622396006979,0
0.80833910312542,0.741282582485882,0.813166909932843,0.750622993280567,0.738274460237567,0.784042381811249,0.739405494988891,0.732145109232905,0.753605546115479,0.82450627112556,0.698252088585274,0.757518496742907,0.805975260205951,0.802472235612649,0.680534628313892,0.686082385583022,0.764370445574339,0.701986749487382,0.816682229624562,0.770900868017774,0.808447809143455,0.817109429375665,0.726498050411108,0.704045854757495,0.69207447347429,0.813801170880774,0.681762032575738,0.824483565145171,0.753109915099251,0.790775289625093,0.75066554334963,0.697796621336746,0.705453623961646,0.80852094328106,0.666564099579823,0.710151939720643,0.699600480814561,0.66187203432371,0.692922529905884,0.672510560979164,0.692839487393763,0.644944532146364,0.541550016404067,0.514316518408294,0.566711989585927,0.481025101417685,0.488652723059088,0.525690447135154,0.629425316445619,0.621780560062764,0.715174136181296,0.614619137221123,0.701338872649999,0.676661460365866,0.746191499543864,0.715420294719203,0.683250587426789,0.667129641048699,0.743641188115839,0.737037514708595,0.645551932593729,0.721133656998563,0.75876492222823,0.760733146467405,0.657815653095177,0.693879191431033,0.685798759673347,0.779824850376626,0.689124701205626,0.768456621905594,0.806478695538293,0.758222034451412,0.755183801969717,0.754706410644594,0.699737086169268,0.781248382565923,0.799644350498153,0.694812022695622,0.792372699968013,0.793038463671636,0.765959432084888,0.751067529052788,0.722863868609876,0.757321918286437,0.776495348118187,0.795960957086545,0.824958530376647,0.7462028727033,0.793321430914134,0.738494218787558,0.804384002422714,0.820746976425858,0.739925489203495,0.807437229807084,0.821813187008965,0.70453312227552,0.73887166051442,0.709622035711724,0.709685599463266,0.791789780116348,0
-0.442919,-0.444664,-0.442167,-0.444978,-0.443874,-0.446204,-0.444524,-0.441026,-0.442651,-0.441267,-0.442689,-0.447217,-0.444583,-0.443524,-0.447118,-0.44284,-0.443669,-0.441303,-0.443338,-0.444977,-0.43889,-0.445698,-0.444686,-0.443898,-0.445959,-0.445389,-0.443803,-0.441568,-0.446348,-0.442503,-0.446638,-0.446099,-0.447205,-0.444665,-0.447056,-0.440039,-0.443085,-0.441493,-0.443454,-0.448097,-0.446763,-0.443896,-0.443078,-0.443468,-0.440721,-0.442175,-0.443356,-0.442534,-0.443647,-0.444948,-0.444998,-0.444535,-0.447288,-0.445924,-0.443084,-0.447733,-0.445315,-0.448587,-0.443219,-0.446769,-0.444618,-0.442589,-0.445461,-0.44688,-0.446248,-0.443665,-0.445176,-0.444824,-0.441382,-0.438088,-0.438928,-0.439906,-0.441417,-0.436245,-0.438642,-0.440099,-0.440907,-0.444329,-0.443209,-0.445509,-0.445364,-0.446046,-0.447252,-0.450892,-0.447921,-0.452551,-0.450471,-0.449839,-0.450085,-0.446831,-0.451246,-0.447353,-0.445575,-0.447317,-0.447552,-0.443924,-0.446017,-0.447271,-0.443027,-0.446285,0
-0.319060729674666,-0.333125914819813,-0.316955320556034,-0.317235934315633,-0.314497945882294,-0.318221498246683,-0.307904780228616,-0.330812683970598,-0.331417699925191,-0.328523498917766,-0.306386519182669,-0.306707769253268,-0.326565426028369,-0.32397466710453,-0.322377480392156,-0.309681403651128,-0.319940133707907,-0.306289083474048,-0.326742215205272,-0.304357688047783,-0.329798689975501,-0.330809346058915,-0.313735339821615,-0.314010567745294,-0.319659848107135,-0.31204279372015,-0.3056448451145,-0.322554694712497,-0.314014486673994,-0.308161334756763,-0.305966966147806,-0.326000717128647,-0.330537153806345,-0.331077596558516,-0.32413507503714,-0.330201060149788,-0.328880331603485,-0.305525649952206,-0.326961691804313,-0.316239266741427,-0.307888235073216,-0.304952691528447,-0.31538513969042,-0.325070381884769,-0.312024346373627,-0.311580115829144,-0.313265995169802,-0.317711472648729,-0.309736527683522,-0.308736453703188,-0.314225436120105,-0.307839635301786,-0.31110254811338,-0.330944214734799,-0.334354460361834,-0.327369256388805,-0.311389166110688,-0.314568225898868,-0.327829708013139,-0.310880944810794,-0.304652243231132,-0.315177018543471,-0.327965382534684,-0.316950616867993,-0.306346302841747,-0.319235678301384,-0.298048098292141,-0.30534547045409,-0.306136423293274,-0.303395701421918,-0.305215269719846,-0.286028643727257,-0.279614491010067,-0.299357459311665,-0.282233776874851,-0.272026141573125,-0.262033270428262,-0.279739882743788,-0.27663993718875,-0.274701784601488,-0.286639454998884,-0.297676828822621,-0.308675411023745,-0.293284357608064,-0.298727292446965,-0.294533148482299,-0.301654924100399,-0.312786934314605,-0.302810694915742,-0.30657075167936,-0.311573940349944,-0.318033538477937,-0.30935356390951,-0.310898290935891,-0.324758418419272,-0.319429114041084,-0.327025387897618,-0.334021927320386,-0.310573355806196,-0.332646429765582,1
-0.361961,-0.36723,-0.366178,-0.361363,-0.361362,-0.362394,-0.360733,-0.364834,-0.360772,-0.362424,-0.36119,-0.365638,-0.361491,-0.363506,-0.363695,-0.364712,-0.361501,-0.362315,-0.367179,-0.368104,-0.360018,-0.369095,-0.366669,-0.368197,-0.367091,-0.36747,-0.368935,-0.370626,-0.377419,-0.371735,-0.373818,-0.376441,-0.38519,-0.377483,-0.37912,-0.369168,-0.370801,-0.363992,-0.370125,-0.372391,-0.36635,-0.363799,-0.363682,-0.365272,-0.364969,-0.365565,-0.361452,-0.367039,-0.363002,-0.365841,-0.367228,-0.365514,-0.364543,-0.366644,-0.363198,-0.366796,-0.36711,-0.363831,-0.362267,-0.364742,-0.362908,-0.359486,-0.360986,-0.36192,-0.363079,-0.362177,-0.364775,-0.363957,-0.359049,-0.357596,-0.356745,-0.364055,-0.357868,-0.361232,-0.359411,-0.363519,-0.360695,-0.361988,-0.363535,-0.368071,-0.36426,-0.364401,-0.363847,-0.366477,-0.366091,-0.36944,-0.369258,-0.366497,-0.370409,-0.363567,-0.365523,-0.368115,-0.368014,-0.370324,-0.362211,-0.365995,-0.3644,-0.362615,-0.364471,-0.364499,0
3.66283,4.00265,4.02161,3.98129,3.76107,3.49105,3.90273,3.93494,3.32098,3.55518,3.71932,3.94399,3.33377,3.48824,3.80261,3.83622,3.29635,3.43152,3.84714,3.58452,3.59369,3.63516,3.35112,3.55526,3.41195,3.75571,3.95676,3.49249,3.54512,4.0525,4.16821,3.68897,3.63395,3.45807,3.65896,4.17816,4.34188,4.13553,4.15792,4.24046,4.27886,4.52122,4.57643,4.74733,5.41283,5.65209,4.81392,4.53656,4.61227,4.35991,4.77527,4.01912,4.29089,4.08111,4.07038,4.29758,4.16794,4.27906,3.59457,3.53875,3.43318,3.85207,3.75823,3.47923,3.56371,3.78636,3.46374,3.62097,3.35811,3.38739,3.65837,3.68723,4.07286,3.42521,3.5482,3.47985,3.74852,3.35032,4.00685,3.42366,3.74136,3.51056,3.44432,3.57099,3.39267,3.52485,4.10398,3.62417,4.10566,3.75558,3.56234,3.50129,3.4788,4.01649,3.79451,3.99413,3.77759,3.45659,3.95748,3.81967,1
